ID;Mensagem;Emocao
13266;"Ciente   
 
  Obter o [Outlook para iOS|https://aka.ms/o0ukef] 
----
 
 {color:#172B4D}*De:* Ingrid Ferreira <ingrid.ferreira@portoconstrucao.com.br>
  *Enviado:* Thursday, February 27, 2025 3:58:18 PM
  *Para:* Atendimento FAB Soluções <atendimento@fabsolucoes.com.br>
  *Cc:* Humberto Souza <humberto.souza@portoconstrucao.com.br>
  *Assunto:* ADIÇÃO DE OBRAS NO POINT SERVICE{color}     
 
{color:#172B4D} Boa tarde, solicito a remoção das seguintes obras do meu login do Point Service:{color}{color:#172B4D}{color}   
  
{color:#172B4D} casa mãe regina (cgbp - casa gestante, bebê e puérpera){color} 
{color:#172B4D} hospital geral de palmas{color} 
{color:#172B4D} hospital maternidade dona regina{color} 
{color:#172B4D} unidade de coleta de palmas e ambulatório de hematologia anexo ao hgp{color}{color:#172B4D}{color}  
  
{color:#172B4D} e anexar as seguintes:{color}{color:#172B4D}{color}  
  
{color:#172B4D} almoxarifado central, estoque regulador i, estoque regulador ii, arquivo central, protuarios hiip e hmdr{color} 
{color:#172B4D} anexo - i e ii{color} 
{color:#172B4D} anexo - iii diretoria de assistencia farmacêutica{color} 
{color:#172B4D} anexo - ix almoxarifado de insumos estratégicos e controle vetorial{color} 
{color:#172B4D} centro estadual de reabilitação cer ii - palmas{color} 
{color:#172B4D} escola tocantinense do sus - etsus{color} 
{color:#172B4D} hemocentro coordenador{color} 
{color:#172B4D} lacen, imunização e arquivo geral - palmas{color} 
{color:#172B4D} secretaria de saúde{color} 
{color:#172B4D} svo - serviços de verificação de obitos | centro{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-huaozmhz.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13265;"{color:#172B4D}Boa tarde, solicito a remoção das seguintes obras do meu login do Point Service:{color}{color:#172B4D}{color}   
  
{color:#172B4D} casa mãe regina (cgbp - casa gestante, bebê e puérpera){color} 
{color:#172B4D} hospital geral de palmas{color} 
{color:#172B4D} hospital maternidade dona regina{color} 
{color:#172B4D} unidade de coleta de palmas e ambulatório de hematologia anexo ao hgp{color}{color:#172B4D}{color}  
  
{color:#172B4D} e anexar as seguintes:{color}{color:#172B4D}{color}  
  
{color:#172B4D} almoxarifado central, estoque regulador i, estoque regulador ii, arquivo central, protuarios hiip e hmdr{color} 
{color:#172B4D} anexo - i e ii{color} 
{color:#172B4D} anexo - iii diretoria de assistencia farmacêutica{color} 
{color:#172B4D} anexo - ix almoxarifado de insumos estratégicos e controle vetorial{color} 
{color:#172B4D} centro estadual de reabilitação cer ii - palmas{color} 
{color:#172B4D} escola tocantinense do sus - etsus{color} 
{color:#172B4D} hemocentro coordenador{color} 
{color:#172B4D} lacen, imunização e arquivo geral - palmas{color} 
{color:#172B4D} secretaria de saúde{color} 
{color:#172B4D} svo - serviços de verificação de obitos | centro{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-huaozmhz.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13264;"Boa tarde


 Fui nomeado como gestor em outra unidade de Saúde. Solicito a liberação do acesso ao point service nessa nova unidade.
 Antes era coordenador geral do Cais Bairro Goiá?
 Agora estou como coordenador geral da USF Bairro Goiá
 Segue anexo o memorando de lotação na nova unidade de saúde.
 Atenciosamente,

 Nome: CARLOS SÉRGIO ALVES GONDIM
 CPF: 833040371-87
 Unidade: Centro de Saúde da Família Goiá

 CARLOS SÉRGIO
 Coord. Geral";Neutra
13259;"Ao finalizar as OS, as mesma não aparecem para sincronizar, mesmo na opção finalizaras, e no sistema consta no status distribuida

2010961/2025 e essa 2010973/2025
Colaborador Sebastião Lima";Neutra
13253;Identificado que os equipamentos estão offline;Neutra
13250;"Foi identificado que os equipamentos estão offline

!image-20250224-191816.png|width=860,height=395,alt=""image-20250224-191816.png""!";Neutra
13249;"BOA TARDE!

CONSIDERANDO AS NECESSIDADES DE NOVO PLANEJAMENTO PARA ATENDIMENTO DAS UNIDADES HOSPITALARES; 
SOLICITO ALTERAÇÃO DE MINHA CONTA JUNTO AO SISTEMA POINT, SENDO:

 

EXCLUSÃO DAS UNIDADES:

HOSPITAL REGIONAL ALVORADA;

HOSPITAL REGIONAL ARAGUAÇU;

HOSPITAL REGIONAL ARRAIAS;

HOSPITAL REGIONAL DIANÓPOLIS. 

INCLUSÃO DAS SEGUINTES UNIDADES: TODOS DE PORTO NACIONAL E PARAISO.




ATT.




FLÁVIO ANDRÉ";Neutra
13247;"{color:#172B4D}Bom dia, Luciana{color}{color:#172B4D}{color}   
  
{color:#172B4D} Cancela as seguintes ordens por gentileza, eu ia editar e mudar de colaborador, mas essas opções estão desativadas.{color}{color:#172B4D}{color}   
  
{color:#172B4D} 2022135/2025, 2022143/2025, 2022151/2025, 2022167/2025, 2022175/2025, 2022181/2025 , 2022185/2025, 2022189/2025 , 2022193/2025 , 2022197/2025, 2022201/2025, 2022203/2025,{color}  
{color:#172B4D} 2022205/2025, 2022211/2025, 2022213/2025, 2022217/2025,{color}  
{color:#172B4D} 2022219/2025, 2022221/2025, 2022225/2025, 2022227/2025. 2022159/2025 . 2022181/2025, 2022189/2025, 2022203/2025, 2022255/2025, 2022259/2025, 2022263/2025, 2022267/2025, 2022271/2025, 2022275/2025{color}{color:#172B4D}{color}{color:#172B4D}{color}  
   
  
{color:#172B4D} Motivo: Colaborador desligado da empresa no dia20.02.2025{color}{color:#172B4D}{color}  
  
{color:#172B4D} Atenciosamente,{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-dv0nkhim.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Negativa
13240;"{color:#172B4D}Boa tarde,{color}  
{color:#172B4D} Venho por meio deste solicitar o cancelamento de uma preventiva da unidade  *SESAU*, visto que o ar condicionado correspondente não está no local.{color} 
{color:#172B4D} O número da preventiva é:{color} 
*  
 {color:#172B4D}*2011736/2025*{color} 
 
{color:#172B4D} Os demais dados encontram-se na imagem em anexo.{color} 
{color:#172B4D} Fico à disposição para quaisquer esclarecimentos.
 
 At.te,{color}{color:#172B4D}{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-a2gw5awk.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13238;"{color:#172B4D}Bom dia,{color}  
{color:#172B4D} Venho por meio deste solicitar o cancelamento de uma preventiva da unidade  *LACEN*, visto que o ar condicionado correspondente foi lançado duplicado.{color} 
{color:#172B4D} O número da preventiva é:{color} 
*  
 {color:#172B4D}*2011598/2025*{color} 
 
{color:#172B4D} Os demais dados encontram-se na imagem em anexo.{color} 
{color:#172B4D} Fico à disposição para quaisquer esclarecimentos.
 
 At.te,{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-b1jdpvvu.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13237;"De: admpalmas.to@portoconstrucao.com.br
Para: atendimento@fabsolucoes.com.br; 
Tarefa: [40653-Demissão de Colaborador - Indenizado/Término de Contrato|https://app.gclick.com.br/lfemail.do?em=1201&ev=40653&c=3&t=S]




Olá







Solicito a exclusão do seguinte usuário no sistema Point Service.




Nome: João Sousa de Sousa




Peço que também seja excluido acesso em demais sistemas da empresa.







Atenciosamente,
|!https://s3.amazonaws.com/innubem-prod/gclick/empresa/1201/foto.jpg!| |h4. Maria de Lourdes Tavares dos Santos
 \\| |


{color:white}#gccode#3:40653:366479:S:1201#{color}!https://284356hw.r.us-east-1.awstrack.me/I0/0100019528f6fdae-fe5607df-cbfe-4e25-b492-5a438df4900b-000000/AL8SoD-Ms_KRNlH9tycGxuRDcpE=414!";Neutra
13235;"{color:#172B4D}Bom dia,{color}  
{color:#172B4D} Venho por meio deste solicitar o cancelamento de duas preventivas da unidade  *LACEN*, visto que os nobreaks correspondentes não se encontram mais nesse local.{color} 
{color:#172B4D} Os números das preventivas são:{color} 
*  
 {color:#172B4D}*2012280/2025*{color} 
*  
 {color:#172B4D}*2012283/2025*{color} 
 
{color:#172B4D} Os demais dados encontram-se na imagem em anexo.{color} 
{color:#172B4D} Fico à disposição para quaisquer esclarecimentos.
 
 At.te,{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-p43qdswf.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13214;Identificado que os equipamentos estão offline;Neutra
13213;Identificado que os equipamentos consta offline;Neutra
13209;"{color:#172B4D}Bom dia,{color}{color:#172B4D}{color}  
  
{color:#172B4D} A localização das OS que aparece na visualização dos detalhes, não está mostrando o ""pin"" que indica o local da realização do serviço. Lá só o mapa aparece, mas não o ponto onde foi realizado.{color}{color:#172B4D}{color} 
 !image.png|thumbnail!{color:#172B4D}{color}{color:#172B4D}{color}  
  
{color:#1f497d} Atenciosamente,{color}{adf}{""type"":""expand"",""content"":[{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-Interface .png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-5bqmecxh.png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""Leonardo Nascimento"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Deployment Manager"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""leonardo.nascimento@fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""mailto:leonardo.nascimento@fabsolucoes.com.br""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""("",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":""11) 3995-6710 | (11) 99975-5528"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Av. Jabaquara, 2958 - Mirandópolis - São Paulo – SP"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Visite nosso site:"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""www.fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""http://www.fabsolucoes.com.br/""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""A informação transmitida nesta mensagem é dedicada somente para o uso da pessoa endereçada e pode conter material confidencial e/ou privilegiado. Qualquer revisão, retransmissão, disseminação ou outro uso, ou a tomada de qualquer ação baseada nessas informações por pessoas não autorizadas é estritamente proibida. Se você recebeu esta mensagem por engano, por favor informe o remetente e imediatamente destrua todo o material e suas cópias."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""The information transmitted is intended only for use by the addressee and may contain confidential and/or privileged material. Any review, re-transmission, dissemination or other use of it, or the taking of any action in reliance upon this information by persons and/or entities other than the intended recipient is prohibited. If you received this in error, please inform the sender and/or addressee immediately and delete the material."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Thank you."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13207;"{color:#172B4D}Bom dia{color}{color:#172B4D}{color}  
  
{color:#172B4D} Fazer cadastro de funcionarios{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-ap4i1z04.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13197;"| 
| 
|!https://outlook-1.cdn.office.net/assets/reaction/like.png! |Diógenes Albuquerque reacted to your message: | 
----
 
 {color:#172B4D}*From:* Larissa Silva Cunha - administrativo.araruama@portoconstrucao.com.br <seu-contador@gclick.com.br>
  *Sent:* Friday, February 14, 2025 6:03:27 PM
  *To:* Tecnologia da Informação <ti@fscompany.com.br>
  *Subject:* Exclusão de Usuário Sistema Point Service{color}    
 
De: administrativo.araruama@portoconstrucao.com.br
 Para: atendimento@fabsolucoes.com.br; ti@fscompany.com.br;  
Tarefa: [39396-Demissão de Colaborador - Indenizado/Término de Contrato|https://app.gclick.com.br/lfemail.do?em=1201&ev=39396&c=3&t=S] 
 

 

Olá 


  


  

Solicito a exclusão do seguinte usuário no sistema Point Service. 


  

Nome: Barbara da Conceição de Souza 


  

Peço que também seja excluido acesso em demais sistemas da empresa. 


  


  

Atenciosamente, 
|!https://s3.amazonaws.com/innubem-prod/gclick/empresa/1201/foto.jpg! | | 
h4. Larissa Silva Cunha  \\ | | 
 

 {color:white}#gccode#3:39396:360482:S:1201#{color}!https://284356hw.r.us-east-1.awstrack.me/I0/0100019505a13a2f-54d7e5e9-3ee2-478b-82c6-6a483feff1f2-000000/63eBNks4VnZ5xnIPMzmNl5aE7mQ=413!";Neutra
13196;"De: administrativo.araruama@portoconstrucao.com.br
Para: atendimento@fabsolucoes.com.br; ti@fscompany.com.br; 
Tarefa: [39396-Demissão de Colaborador - Indenizado/Término de Contrato|https://app.gclick.com.br/lfemail.do?em=1201&ev=39396&c=3&t=S]




Olá







Solicito a exclusão do seguinte usuário no sistema Point Service.




Nome: Barbara da Conceição de Souza




Peço que também seja excluido acesso em demais sistemas da empresa.







Atenciosamente,
|!https://s3.amazonaws.com/innubem-prod/gclick/empresa/1201/foto.jpg!| |h4. Larissa Silva Cunha
 \\| |


{color:white}#gccode#3:39396:360482:S:1201#{color}!https://284356hw.r.us-east-1.awstrack.me/I0/0100019505a13908-1b498e53-fbfd-4d05-8996-ee89210c1ade-000000/DkgnCsUJEadVJH9HLubmw5uxrcM=413!";Neutra
13195;"--------- Mensagem encaminhada ---------
De:  *Rhoslanna Oliveira* <[rhoslanna.enfermeira@gmail.com|mailto:rhoslanna.enfermeira@gmail.com]>
Data: sex., 31 de jan. de 2025 às 10:02
Assunto: solicitação de acesso 
Para: <[atendimento@fabsolucoes.com.br|mailto:atendimento@fabsolucoes.com.br]>



Olá bom dia , me chamo Rhoslanna de Oliveira, Gerente Técnica do CER III Palmas-TO
A Laryssa da Construtora Porto, entrou em contato comigo, pediu pra solicitar o acesso ao sistema Point Service, para solicitações e assinaturas de corretivas. 
Segue meus dados.

Nome completo: RHOSLANNA DE OLIVEIRA NUNES
CPF: 04468410132
Telefone: 63984093129
E-mail: [rhoslanna.enfermeira@gmail.com|mailto:rhoslanna.enfermeira@gmail.com]
Unidade: CER";Neutra
13092;"{color:#172B4D}Boa tarde,{color}{color:#172B4D}{color}  
  
{color:#172B4D} Segue abaixo dois vídeos sobre o Dashboard de Dispositivos, com melhorias na utilização da tela, identificadas pelo ponto de vista do cliente.{color}{color:#172B4D}{color}  
  
{color:#172B4D} Vídeo 1:{color} 
{color:#172B4D} https://leonardo_fab.tinytake.com/msc/MTA1NTg1MzVfMjQyNTk3NjQ{color}{color:#172B4D}{color}  
  
{color:#172B4D} Vídeo 2:{color} 
{color:#172B4D} https://leonardo_fab.tinytake.com/msc/MTA1NTg1NTNfMjQyNTk3ODI{color}{color:#172B4D}{color}  
  
{color:#172B4D} Em caso de dúvidas, estou à disposição. {color}{color:#1f497d}{color}  
  
{color:#1f497d} Atenciosamente,{color}{adf}{""type"":""expand"",""content"":[{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-Interface .png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-a2m5xp0m.png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""Leonardo Nascimento"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Deployment Manager"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""leonardo.nascimento@fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""mailto:leonardo.nascimento@fabsolucoes.com.br""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""("",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":""11) 3995-6710 | (11) 99975-5528"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Av. Jabaquara, 2958 - Mirandópolis - São Paulo – SP"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Visite nosso site:"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""www.fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""http://www.fabsolucoes.com.br/""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""A informação transmitida nesta mensagem é dedicada somente para o uso da pessoa endereçada e pode conter material confidencial e/ou privilegiado. Qualquer revisão, retransmissão, disseminação ou outro uso, ou a tomada de qualquer ação baseada nessas informações por pessoas não autorizadas é estritamente proibida. Se você recebeu esta mensagem por engano, por favor informe o remetente e imediatamente destrua todo o material e suas cópias."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""The information transmitted is intended only for use by the addressee and may contain confidential and/or privileged material. Any review, re-transmission, dissemination or other use of it, or the taking of any action in reliance upon this information by persons and/or entities other than the intended recipient is prohibited. If you received this in error, please inform the sender and/or addressee immediately and delete the material."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Thank you."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13039;"{color:#172B4D}Bom dia,{color}{color:#172B4D}{color}   
  
{color:#172B4D} Estava fazendo a pesquisa de uma preventiva e observei que o filtro não está segurando, após fazer a pesquisa e clicar em voltar, a tela fica sem informação e depois o filtro feito anteriormente some.{color} 
{color:#172B4D} Segue vídeo em anexo.{color}{color:#172B4D}{color}  
  
{color:#172B4D} At.te{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-jtdfr11i.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13019;"Identificado que os aparelhos da marca LG k20 K40 estão com problema de layout no aplicativo do PS, abaixo segue video de 2 aparelhos



!WhatsApp Video 2025-01-24 at 16.00.58.mp4|width=480,height=848,alt=""WhatsApp Video 2025-01-24 at 16.00.58.mp4""!



!WhatsApp Video 2025-01-24 at 15.40.54.mp4|width=480,height=848,alt=""WhatsApp Video 2025-01-24 at 15.40.54.mp4""!";Neutra
13018;"{color:#172B4D}Boa tarde!{color}{color:#172B4D}{color}  
  
{color:#172B4D} Solicito por gentileza a criação de dois logins para acesso ao Point Service conforme dados abaixo:
 
 Nome: Lígia Guilherme Figueiredo{color} 
{color:#172B4D} CPF: 033.557.032-14{color} 
{color:#172B4D} E-mail: ligia.figueiredo@portoconstrucao.com.br{color} 
{color:#172B4D} Telefone: 63 9256-3764{color}{color:#172B4D}{color}  
  
{color:#172B4D} Nome: Janeson Adriano Cabral Pereira{color} 
{color:#172B4D} CPF: 035.006.802-08{color} 
{color:#172B4D} E-mail: janeson.cabral@portoconstrucao.com.br{color} 
{color:#172B4D} Telefone: 63 9212-3437{color}{color:#172B4D}{color}  
  
{color:#172B4D} At.te,{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-1fjuduyq.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
